-27,-56,-7
-16,-56,-5
-24,-56,-6
-32,-52,-13
-26,-58,-7
-17,-62,-2
-13,-68,12
-24,-70,9
-23,-66,-4
-27,-62,-7
-24,-58,-1
-12,-60,-6
-23,-61,-16
-24,-57,-15
-27,-53,-18
-29,-52,-19
-22,-53,-17
-29,-56,-12
-26,-56,-14
-21,-58,-8
-22,-60,-6
-26,-60,-11
-20,-58,-1
-25,-58,-7
-28,-56,-7
-25,-56,-3
-31,-56,-8
-33,-56,-9
-29,-57,-5
-27,-57,-6
-27,-58,-6
-27,-57,-5
-52,-40,-49
-12,-60,13
-25,-61,0
-23,-62,2
-26,-61,-7
-25,-62,-7
-26,-54,-16
-27,-52,-20
-24,-52,-16
-22,-52,-14
-25,-55,-13
-29,-55,-17
-25,-58,-15
-24,-59,-9
-22,-60,-8
-26,-60,-11
-29,-65,-8
-26,-62,-8
-25,-52,-15
-20,-57,2
-20,-57,2
-28,-55,-7
-27,-57,-2
-23,-57,-2
-29,-58,-5
-28,-60,-4
-32,-60,-3
-29,-57,-6
-38,-53,-16
-35,-52,-22
-36,-51,-20
-30,-51,-21
-27,-52,-22
-17,-58,-15
-21,-61,-7
-23,-60,-4
-20,-60,-6
-20,-60,-3
-27,-59,-4
-39,-57,-7
-35,-56,-5
-28,-54,-4
-26,-58,0
-26,-60,0
-21,-60,3
-21,-57,-2
-25,-58,-5
-29,-58,-2
-36,-52,-15
-38,-53,-17
-32,-53,-15
-21,-54,-15
-19,-57,-13
-27,-56,-22
-17,-60,-9
-21,-62,-2
-21,-60,-4
-21,-57,-10
-34,-57,-1
-31,-55,2
-23,-56,5
-22,-62,5
-30,-62,0
-30,-53,-14
-25,-56,-12
-30,-57,-11
-27,-53,-17
-40,-54,-23
-27,-56,-15
-23,-59,-9
-19,-64,2
-21,-60,-4
-18,-58,-6
-11,-58,-4
-27,-60,-1
-27,-56,-6
-26,-56,-22
-22,-56,-21
-24,-53,-10
-22,-54,-10
-24,-56,-10
-24,-57,-15
-23,-59,-13
-21,-60,-12
-23,-59,-14
-16,-62,-3
-22,-60,-5
-29,-57,-12
-25,-54,-10
-28,-58,-5
-31,-56,-9
-31,-61,-2
-14,-59,5
-28,-58,-13
-30,-55,-16
-25,-55,-17
-25,-54,-15
-23,-56,-14
-22,-57,-16
-22,-58,-17
-27,-56,-24
-16,-60,-12
-12,-61,-5
-7,-62,4
-35,-61,-9
-37,-59,-9
-25,-56,-7
-24,-58,-7
-20,-63,2
-40,-55,-12
-28,-54,-12
-28,-56,-14
-32,-55,-17
-23,-56,-12
-15,-58,-14
-17,-59,-11
-20,-57,-16
-15,-60,-8
-20,-60,-7
-18,-61,-6
-23,-60,-5
-30,-58,-10
-30,-58,-8
-43,-53,-19
-20,-62,4
-23,-62,0
-17,-61,-2
-10,-60,-3
-18,-60,-3
-16,-60,-2
-22,-61,-14
-20,-58,-18
-16,-57,-12
-13,-55,-7
-17,-59,-11
-23,-60,-15
-21,-57,-11
-22,-57,-14
-24,-56,-18
-21,-56,-18
-17,-60,-11
-14,-64,-1
-15,-61,-8
-16,-63,-6
-20,-62,-4
-23,-60,-6
-32,-57,-10
-35,-53,-20
-28,-56,-10
-21,-58,-2
-22,-63,1
-20,-65,2
-17,-64,3
-18,-64,-7
-32,-61,-18
-21,-57,-16
-23,-56,-14
-22,-55,-14
-25,-54,-15
-24,-55,-13
-25,-57,-17
-18,-59,-13
-19,-58,-14
-23,-60,-11
-21,-63,3
-15,-57,-14
-3,-67,12
-23,-63,2
-31,-56,-7
-32,-57,-6
-19,-59,0
-22,-62,-3
-36,-59,-11
-22,-56,-12
-27,-57,-14
-29,-55,-10
-26,-56,-12
-22,-57,-12
-25,-57,-12
-26,-57,-13
-29,-54,-12
-32,-59,-3
-26,-57,1
-26,-58,-8
-22,-61,-2
-14,-61,6
-33,-63,3
-38,-60,0
-28,-59,-3
-18,-61,1
-28,-56,-13
-19,-54,-9
-17,-59,-9
-25,-59,-15
-26,-59,-13
-21,-56,-14
-19,-56,-15
-22,-55,-15
-23,-54,-14
-24,-60,-6
-23,-55,-10
-29,-55,-8
-28,-55,-2
-28,-54,-10
-31,-56,-9
-25,-58,7
-21,-58,1
-26,-58,-2
-23,-58,4
-22,-55,0
-27,-61,18
-24,-69,1
-35,-73,-13
-41,-69,-7
-38,-61,-9
-46,-50,-4
-36,-43,-2
-22,-39,6
-35,-46,8
-45,-46,1
-35,-51,-5
-38,-54,-9
-44,-49,-13
-37,-45,-13
-37,-45,-13
-40,-45,-13
-44,-43,-12
-41,-43,-13
-39,-45,-22
-39,-46,-25
-38,-48,-16
-34,-52,-14
-36,-53,-18
-42,-51,-17
-42,-49,-18
-40,-46,-11
-40,-47,-5
-47,-47,-8
-39,-45,1
-48,-46,-6
-46,-49,-14
-42,-48,-9
-35,-48,-7
-35,-51,-14
-40,-51,-17
-49,-52,-9
-42,-50,-10
-39,-45,-15
-41,-47,-10
-37,-49,-4
-34,-53,3
-39,-53,4
-39,-55,9
-35,-55,7
-35,-54,5
-36,-52,-4
-40,-53,-17
-47,-52,-20
-31,-51,8
-33,-50,13
-35,-53,11
-33,-54,8
-34,-58,9
-34,-54,3
-40,-53,-6
-42,-53,-11
-36,-52,-11
-38,-51,-11
-38,-47,-17
-33,-51,-10
-33,-52,-9
-36,-52,-11
-36,-53,-10
-42,-51,-20
-39,-47,-18
-37,-44,-17
-36,-42,-21
-40,-44,-18
-29,-49,-7
-27,-50,-11
-36,-53,-17
-41,-50,-13
-44,-48,-13
-41,-47,-22
-43,-45,-20
-44,-46,-16
-39,-47,-11
-39,-47,-12
-45,-45,-11
-43,-46,-10
-43,-48,-8
-45,-49,-5
-42,-48,-6
-38,-48,-11
-41,-51,-4
-42,-52,-13
-42,-52,-13
-37,-51,-11
-34,-47,-17
-41,-44,-20
-43,-45,-17
-46,-45,-19
-43,-45,-16
-39,-49,-5
-39,-49,-6
-39,-49,-4
