-26,55,22
-21,54,25
-19,54,25
-21,56,22
-21,56,24
-20,54,27
-19,55,25
-17,54,27
-19,55,28
-19,55,27
-16,56,22
-18,56,22
-20,56,23
-17,55,24
-20,54,26
-22,54,25
-21,55,27
-22,56,27
-24,56,26
-20,54,27
-23,54,24
-23,54,25
-18,53,32
-20,53,27
-21,53,26
-24,55,29
-24,55,29
-19,52,35
-16,51,30
-13,53,29
-14,50,27
-20,49,28
-24,50,23
-40,50,13
-34,47,17
-57,49,4
-50,45,11
-46,45,14
-52,47,5
-43,48,3
-53,44,7
-36,46,15
-46,44,8
-50,41,5
-52,41,4
-50,44,1
-50,43,-2
-54,44,-6
-50,44,-10
-47,45,-9
-47,46,-10
-43,44,-6
-44,45,-8
-43,46,-12
-45,44,-11
-47,45,-13
-47,45,-15
-46,44,-16
-48,45,-15
-46,46,-13
-47,45,-12
-46,46,-13
-45,46,-13
-45,44,-11
-44,46,-13
-42,47,-12
-42,47,-12
-43,48,-13
-42,48,-15
-41,47,-13
-42,47,-11
-42,49,-10
-42,48,-9
-42,47,-7
-43,49,-8
-42,50,-9
-41,50,-9
-41,51,-10
-40,51,-11
-39,49,-11
-39,50,-11
-39,49,-11
-41,49,-12
-40,50,-11
-41,50,-10
-41,50,-10
-41,49,-9
-41,50,-11
-40,49,-11
-41,50,-12
-39,50,-13
-40,49,-12
-41,50,-12
-39,50,-12
-40,50,-11
-40,50,-11
-39,50,-12
-40,51,-12
-41,51,-12
-41,52,-13
-42,53,-13
-42,52,-12
-39,51,-12
-42,50,-12
-41,47,-12
-41,47,-16
-42,47,-15
-41,44,-16
-39,47,-16
-40,47,-15
-39,49,-14
-41,50,-15
-41,50,-15
-42,51,-17
-42,51,-17
-41,51,-17
-39,51,-18
-40,51,-18
-39,51,-19
-38,51,-18
-39,51,-19
-38,54,-20
-38,55,-21
-38,56,-18
-34,58,-18
-34,56,-16
-31,56,-12
-30,54,-12
-26,55,-9
-24,54,-3
-23,56,-4
-22,58,1
-24,61,4
-22,68,9
-25,68,-1
-22,65,1
-20,54,10
-23,53,4
-21,52,7
-25,47,2
-25,47,3
-26,46,4
-29,46,-4
-28,48,-9
-24,53,-6
-27,52,-6
-28,60,-12
-27,57,-12
-26,58,-11
-22,64,-11
-22,62,-14
-23,61,-16
-21,68,-15
-20,68,-15
